Cycle | genre,work,witness,siecle,date,langue,nature,nature_descrip.,bibliotheque,localisation,latitude,longitude,cote,ville_imprimeur,auteur,obs.,philobiblon_id,copie_numerisee
Matiere classique,Libro de Alexandre,El Libro de Alexandre (Manuscrit O),fin XIIIe/ XIVe siecle,,castillan,manuscrit,153 folios,Biblioteca Nacional de España,Madrid,,,ms. V-5-n. 0 1O,,,,,
Matiere classique,Libro de Alexandre,El Libro de Alexandre (Manuscrit P)  ,Xve siecle,,castillan,manuscrit,193 folios,Bibliotheque Nationale de France,Paris,,,ms. Esp. 488,,,,,
Matiere classique,Libro de Alexandre,El Libro de Alexandre (Manuscrit M),XIV s.,,castillan,fragment,,Archivo Histórico de Toledo: Archivo Ducal de Medinaceli,Toledo,,,caja (96) documento 50,,,,,
Matiere classique,Libro de Alexandre,El Libro de Alexandre (Manuscrit G’),Xve siecle,,castillan,fragment,,Biblioteca de la Real Academia de la Historia,Madrid,,,ms. 9/5112,,,,,
Matiere classique,rey Apolonio ,Libro de Apolonio,mi XIVe siecle,,castillan,codex,85 folios,Biblioteca del Monasterio de El Escoria,Madrid,,,códice K.III.4 ,,,,,
Matiere classique,rey Apolonio ,Vida e historia del rey Apolonio ,,1488,castillan,incunable,,"  The Hispanic Society Museum, and Library",New York,40.8334059085853,-73.9469144558287,INC 146,"Zaragoza, Pablo Hurus, 1488",,traduit du latin (gesta romanorum / matiere classique),,
Matiere classique,Paris y Viana ,"La Hystoria de Paris de Viana,  filla del dalfi de França",,1495,catalan,incunable,,Det Kongelige Bibliotek  ,Copenhague,,,Inc. Haun. 3044,"Girona, [Diego de Gumiel y Juan de Valdés y Juan Pla], 1495.",,,,
Matiere classique,Paris y Viana ,História de París i Viana,,1497,catalan,incunable,,Biblioteca de Catalunya,Barcelone,,,10-V-38,"Barcelona : Diego de Gumiel, ca. 1497]",,,,
Matiere classique,Paris y Viana ,História de París i Viana,,1524,castillan,imprimé,,The British Library,Londres,51.5299119,-0.127691816354574,C.7.a.17 ,Burgos: Alonso de Melgar,,(castellano-aragonés),,
,,História de Carlomagno e Roldán,,,galicien,manuscrit,,,Madrid,,,MSS/7455,,,,,
Cycle classique,,A Vida e Feitos de Júlio César,XVe s., traduzido/a 1401 - 1450 ,portugais,manuscrit,,Biblioteca Nacional de Portugal,Lisbonne,,,"MSS. 248, n. 33",,,traduit par Vasco de Lucena d’apres  Li Fet des Romains,BITAGAP texid 1068/cnum 8965,
Cycle classique,,A Vida e Feitos de Júlio César,XVe s.,1400-1500,portugais,manuscrit,ff. 1r-274v,Real Biblioteca del Monasterio de San Lorenzo de El Escorial,Madrid,,,Q. I. 17,,,,BITAGAP texid 1068/cnum 1114,
poesie epique – chanson de geste,,El Cantar de Mio Cid,XIIIe siecle,1200-1300,castillan,manuscrit,In 4o de 74 folios,Biblioteca Nacional de España,Madrid,,,Sig. v.7-17,,,,,https://www.cervantesvirtual.com/portales/cantar_de_mio_cid/obra-visor/cantar-de-mio-cid-manuscrito-el-manuscrito-de-per-abbat--0/html/
poesie epique – chanson de geste,,Libro de Fernán Gonçalez,Xve siecle,entre 1460 y 1480,castillan,manuscrit,In 4o 192 folios,Real monasterio de san lorenzo de el escorial,Madrid,,,b--IV-21,,,,,
poesie epique – chanson de geste,Mocedades de Rodrigo,Crónica de Castilla,fin XIVe s.,,castillan,manuscrit,(fols. l 88r-201 v),Bibliotheque Nationale de France,Paris,,,ms. Esp. 12,,,,,
,Cantar de Roncesvalles, Libro de Fuegos de todo el Reyno. Año de 1366,XIVe s. ,,castillan,fragment,bifolio,Archivo Real y General de Navarra,Pamplona,,,ms. 212,,,adaptación peninsular de la Chanson de Roland. Scripta navarra,,
,El cantar de los Siete Infantes de Lara, Primera Crónica General,,,,,,,,,,,,,Prosificación del cantar ,,
,Tirant lo Blanch,Libre appellat Tirant lo Blanch,,1490,catalan,incunable,,Biblioteca de Catalunya,Barcelone,,,2-V-5,"Valencia : Nicolas Spindeler, 1490","Johan de Galba, Martí (Principal Author)Martorell, Joanot (Additional Author)",imparfait ,,https://mdc.csuc.cat/digital/collection/incunableBC/id/30895
,Tirant lo Blanch,Libre appellat Tirant lo Blanch,,1490,catalan,incunable,,British Library,Londres,,,G.11383,"Valencia : Nicolas Spindeler, 1490",Joanot Martorell,,,
,Tirant lo Blanch,Libre appellat Tirant lo Blanch,,1490,catalan,incunable,,Hispanic Society Museum and Library,New York,,,,"Valencia : Nicolas Spindeler, 1490",,,,
,Tirant lo Blanch,Libre appellat Tirant lo Blanch,,1490,catalan,incunable,,Biblioteca Universitaria ,Valencia,,,,"Valencia : Nicolas Spindeler, 1490",,,,
,Tirant lo Blanch,Libre appellat Tirant lo Blanch,,1497,catalan,incunable,,Biblioteca de Catalunya,Barcelone,,,2-V-3 ,Barcelona : Diego de Gumiel et Pere Miquel.  16 septembre 1497,"Johan de Galba, Martí (Principal Author)Martorell, Joanot (Additional Author)",imparfait ,,
,Tirant lo Blanch,Libre appellat Tirant lo Blanch,,1497,catalan,incunable,,Biblioteca de Catalunya,Barcelone,,,2-V-4 ,Barcelona : Diego de Gumiel et Pere Miquel.  16 septembre 1497,,,,
,Tirant lo Blanch,Libre appellat Tirant lo Blanch,,1497,catalan,incunable,,Hispanic Society Museum and Library,New York,,,,Barcelona : Diego de Gumiel et Pere Miquel.  16 septembre 1497,"Johan de Galba, Martí (Principal Author)Martorell, Joanot (Additional Author)",,,
,Curial e Guelfa,Curial e Guelfa,Xve s,1450,catalan,manuscrit,,Biblioteca Nacional de España,Madrid,,,ms. 9750,,Anonyme / Enyego d’Àvalos ?,,,
,Adramón,"La corónica de Adramón, llamado el caballero de las damas",  XVI s.,,castillan,manuscrit,,Bibliothèque nationale de France,Paris,,,ms. Esp. 191,,,,,
,Libro de las bienandanzas e fortunas,Bienandanzase Fortunas de Lope Garcíade Salazar (A),,1492,castillan,codex,Códice de Mieres,Real Academia de la Historia,Madrid,40.41346,-3.69901999999996,ms. 9-10-2/2100,,Lope García de Sa1azar,Adaptation de l’Estoire del Sant Grial,,
,Libro de las bienandanzas e fortunas, Chrónica de Lope García de Salazar (B),XVIe s.,1501-1600,castillan,codex,I + 1136+ VIII folios,Biblioteca Nacional de España,Madrid,40.4237276,-3.6899043,manuscrito 1634 ,,Lope García de Sa1azar,Adaptation de l’Estoire del Sant Grial,,
,Libro de las bienandanzas e fortunas,Libro de las bienandanzas e fortunas  (M),XVIe s.,,castillan,codex,458 folios,Biblioteca del Monasterio de El Escoria,Madrid,,,ms. &-11-1,,Lopc García de Salazar,,,
,Libro de las bienandanzas e fortunas,Linages de Viscaya (P),XVIe s.,,castillan,codex,173 folios,British Library,Londres,,,ms. Eg. 477,,Lopc García de Salazar,,,
,Libro del caballero Zifar ,Libro del caballero Zifar ( códice M),,1301-1400,castillan,codex,,Biblioteca Nacional de España,Madrid,40.4237276,-3.6899043,ms. 11.309 ,,,,,http://bdh.bne.es/bnesearch/detalle/bdh0000191780
,Libro del caballero Zifar ,Libro del caballero Zifar (códice P),,1464,castillan,codex,192 feuillets,Bibliothèque nationale de France,Paris,48.8350258,2.3760157,ms. espagnol 36 ,,,,,
,Libro del caballero Zifar ,Libro del caballero Zifar ,,1512,castillan,imprimé,,Bibliothèque nationale de France,Paris,48.8350258,2.3760157,Inv. Rés. Y2 259,Sevilla: Juan Cromberger,,ed Seville,,
,Libro del caballero Zifar ,Libro del caballero Zifar ,,1512,castillan,imprimé,ff. 100. ,Biblioteca Daniel Cosio Villegas del Colegio de México,Cité du Mexique,,,DC/863.1 C8222 |2 22 ,"Sevilla, Jacobo Cromberger, 1512.",,,,
,Libro del caballero Zifar ,Libro del caballero Zifar ,,1529,castillan,imprimé,,Biblioteca del Palacio Real de Madrid,Madrid,40.4185200000001,-3.71423999999996,Impreso VIII-2.054 ,"Sevilla, Jacobo Cromberger, 1512.",,reedition de l’edition precedente,,
Cycle amadisiano (i-iv libro amadisiano),Amadis de Gaula,Amadís de Gaula | Los quatro libros de Ama|dis de gaula nueuamen|te impressos ⁊ hystoria|dos en Seuilla,,1539,castillan,imprimé,ff. 1v-300r (tablas 298r-300r), Biblioteca Nacional ,Bogotá,-22.9096697,-43.1754138498567,"( Sala de Seguridad:), F. Cuervo 3196 ",Sevilla: Juan Cromberger,Garci Rodríguez de Montalvo,Refundido 1482 - 1492 ,BETA cnum 13385 / texid 4093,
i-iv libro amadisiano,Amadis de Gaula,Amadis de Gaula. Libro III,XV,1430,castillan,fragment,Four fragments from Book 3 of the Spanish romance Amadís de Gaula. The earliest known manuscript of this work.,Bancroft Library,Berckley,37.87226,-122.25885,Ms. UCB 115,,,,BETA texid 1064/ cnum 216,
i-iv libro amadisiano,Amadis de Gaula,Amadis de Gaula nuevamente corregidos e impresos,,1586,castillan,imprimé,,Bibliothèque nationale de France,Paris,48.8350258,2.3760157,RES-Y2-232 ,En Sevilla por Fernando Diaz.,,,,https://gallica.bnf.fr/ark:/12148/bpt6k319829w.image
i-iv libro amadisiano,Amadis de Gaula,Los quatro libros del Virtuoso cauallero Amadis de Gaula Complidos,,1508,castillan,imprimé,ff. 1v-298r,British Library,Londres,,,C.20.e.6,"Zaragoza: Jorge Coci, ","Garci Rodríguez de Montalvo,",,BETA texid 4093/ cnum 7458,
i-iv libro amadisiano,Amadis de Gaula,Amadis de Gaula. Los quatro libros de Amadis de gaula nueuamente impressos & hystoriados,,1531,castillan,imprimé,ff. 1v-297ra,Biblioteca Nacional de España,Madrid,,,R/2936,Sevilla: Juan Cromberger,,,BETA texid 4093/cnum 10611,
i-iv libro amadisiano,Amadis de Gaula,Amadis de Gaula. Los quatro libros de Amadis de gaula nueuamente impressos & hystoriados,,1531,castillan,imprimé,,British Library,Londres,,,C.20.e.28,,,,,
i-iv libro amadisiano,Amadis de Gaula,Amadis de Gaula. Los quatro libros de Amadis de gaula nueuamente impressos & hystoriados,,1531,castillan,imprimé,,Biblioteca Nazionale Braidense,Milan,,,AB.XVI.41,,,,,
i-iv libro amadisiano,Amadis de Gaula,Amadis de Gaula. Los quatro libros de Amadis de gaula nueuamente impressos & hystoriados,,1533,castillan,imprimé,ff. A1r-CCCLr,Biblioteca Nacional de España,Madrid,,,R-8.494,Venezia: Giovanni Antonio Nicolini da Sabbio,,,BETA texid 4093/cnum 11154,
i-iv libro amadisiano,Amadis de Gaula,Amadis de Gaula. Los quatro libros de Amadis de gaula nueuamente impressos & hystoriados,,1533,castillan,imprimé,,Biblioteca Nacional de España,Madrid,,,R-530/31,Venezia: Giovanni Antonio Nicolini da Sabbio,,,,
i-iv libro amadisiano,Amadis de Gaula,Amadis de Gaula. Los quatro libros de Amadis de gaula nueuamente impressos & hystoriados,,1533,castillan,imprimé,,Biblioteca de Catalunya,Barcelone,,,Toda 1-VII-4,Venezia: Giovanni Antonio Nicolini da Sabbio,,,,
i-iv libro amadisiano,Amadis de Gaula,Amadis de Gaula. Los quatro libros de Amadis de gaula nueuamente impressos & hystoriados,,1533,castillan,imprimé,,Biblioteca de Catalunya,Barcelone,,,Bon. 8-IV-12,Venezia: Giovanni Antonio Nicolini da Sabbio,,,,
i-iv libro amadisiano,Amadis de Gaula,Amadis de Gaula. Los quatro libros de Amadis de gaula nueuamente impressos & hystoriados,,1533,castillan,imprimé,,Museo Lazaro Galdiano,Madrid,,,D 36- 4- 8 ,,,,,
i-iv libro amadisiano,Amadis de Gaula,Amadis de Gaula. Los quatro libros de Amadis de gaula nueuamente impressos & hystoriados,,1533,castillan,imprimé,,Biblioteca Universitaria de Valencia,Valencia,,,R-1/90,,,,,
i-iv libro amadisiano,Amadis de Gaula,Amadis de Gaula. Los quatro libros de Amadis de gaula nueuamente impressos & hystoriados,,1533,castillan,imprimé,,Bayerische Staatsbibliothek,Muniche,,,2o. P.o.Hisp. 1.,,,,meme cote que Lisandro 1548,
i-iv libro amadisiano,Amadis de Gaula,Amadis de Gaula. Los quatro libros de Amadis de gaula nueuamente impressos & hystoriados,,1533,castillan,imprimé,,Wurtembergische Landesbibliothek,Sttutgart,,,Elvb 175,,,,,
i-iv libro amadisiano,Amadis de Gaula,Amadis de Gaula. Los quatro libros de Amadis de gaula nueuamente impressos & hystoriados,,1533,castillan,imprimé,,bibliotheque Mazarine,Paris,,,Res 360,,,,,
i-iv libro amadisiano,Amadis de Gaula,Amadis de Gaula. Los quatro libros de Amadis de gaula nueuamente impressos & hystoriados,,1533,castillan,imprimé,,British Library,Londres,,,85.k.3,,,,,
i-iv libro amadisiano,Amadis de Gaula,Amadis de Gaula. Los quatro libros de Amadis de gaula nueuamente impressos & hystoriados,,1533,castillan,imprimé,,British Library,Londres,,,G.10292,,,,,
i-iv libro amadisiano,Amadis de Gaula,Amadis de Gaula. Los quatro libros de Amadis de gaula nueuamente impressos & hystoriados,,1533,castillan,imprimé,,British Library,Londres,,,"634.1.18,19",,,,,
i-iv libro amadisiano,Amadis de Gaula,Amadis de Gaula. Los quatro libros de Amadis de gaula nueuamente impressos & hystoriados,,1533,castillan,imprimé,,Biblioteca civica Berio,Gênes,,,BCTOR        m.r.C.F.2.19,,,,,
i-iv libro amadisiano,Amadis de Gaula,Amadis de Gaula. Los quatro libros de Amadis de gaula nueuamente impressos & hystoriados,,1533,castillan,imprimé,,Biblioteca Nazionale ,Rome,,,69.2.D.13,,,,,
i-iv libro amadisiano,Amadis de Gaula,Amadis de Gaula. Los quatro libros de Amadis de gaula nueuamente impressos & hystoriados,,1533,castillan,imprimé,,Biblioteca Angelica,Rome,,,NN.6.1,,,,,
i-iv libro amadisiano,Amadis de Gaula,Amadis de Gaula. Los quatro libros de Amadis de gaula nueuamente impressos & hystoriados,,1533,castillan,imprimé,,Biblioteca Comunale ,Treviso,,,III 099.00B.9640,,,,,
i-iv libro amadisiano,Amadis de Gaula,Amadis de Gaula. Los quatro libros de Amadis de gaula nueuamente impressos & hystoriados,,1533,castillan,imprimé,, Harvard University (Houghton Li.brary),"Cambridge, Massachusetts",,,Typ.525.33.138F,,,,,
i-iv libro amadisiano,Amadis de Gaula,Amadis de Gaula. Los quatro libros de Amadis de gaula nueuamente impressos & hystoriados,,1533,castillan,imprimé,,Public Library,Boston,,,D.190.3,,,,,
i-iv libro amadisiano,Amadis de Gaula,Amadis de Gaula. Los quatro libros de Amadis de gaula nueuamente impressos & hystoriados,,1533,castillan,imprimé,,Public Library,Clevand,,,,,,,,
i-iv libro amadisiano,Amadis de Gaula,Amadis de Gaula. Los quatro libros de Amadis de gaula nueuamente impressos & hystoriados,,1533,castillan,imprimé,,Library of Yale,New Haven,,,,,,,,
i-iv libro amadisiano,Amadis de Gaula,Amadis de Gaula. Los quatro libros de Amadis de gaula nueuamente impressos & hystoriados,,1533,castillan,imprimé,,Public Library,New York,,,,,,,,
i-iv libro amadisiano,Amadis de Gaula,Amadis de Gaula. Los quatro libros de Amadis de gaula nueuamente impressos & hystoriados,,1533,castillan,imprimé,,Biblioteca Jorge M. Furt,Buenos Aires,,,I-8,,,,,
i-iv libro amadisiano,Amadis de Gaula,Amadis de Gaula. Los quatro libros de Amadis de gaula nueuamente impressos & hystoriados,,1535,castillan,imprimé,,Bibliotheque Municipale,Rouen,,,0.167,Sevilla:Juan Cromberger 22 June 1535,,,,
i-iv libro amadisiano,Amadis de Gaula,Los quatro libros de Amadis de Gaula : nueuamente impressos [y] hystoriados en Seuilla,,1535,castillan,imprimé,, Harvard University (Houghton Li.brary),"Cambridge, Massachusetts",,,f   Typ 560.35.138   ,,,,,
i-iv libro amadisiano,Amadis de Gaula,Los quatro libros del inuencible cauallero Amadis de gaula: en que se tratan sus muy altos hechos d' armas y aplazibles cauallerias: agora nueuamente impressos,,1539,castillan,imprimé,,Biblioteca nacional de Colombia,Bogotá,,,3196 Fondo Rufino Jose Cuervo,Sevilla: Juan Cromberger,,,,
i-iv libro amadisiano,Amadis de Gaula,Los quatro libros del inuencible cauallero Amadis de gaula: en que se tratan sus muy altos hechos d' armas y aplazibles cauallerias: agora nueuamente impressos,,1545,castillan,imprimé,,Biblioteca universitaria valencia,Valencia,,,R-2/94,"Medina del Campo, Juan de Villaquirán y Pedro de Castro,",,,,
i-iv libro amadisiano,Amadis de Gaula,Los quatro libros del inuencible cauallero Amadis de gaula: en que se tratan sus muy altos hechos d' armas y aplazibles cauallerias: agora nueuamente impressos,,1545,castillan,imprimé,,Bibliotheque Nationale de France:,Paris,,,Rés. Y2 228,,,,,
i-iv libro amadisiano,Amadis de Gaula,Los quatro libros del inuencible cauallero Amadis de gaula: en que se tratan sus muy altos hechos d' armas y aplazibles cauallerias: agora nueuamente impressos,,1545,castillan,imprimé,,Biblioteca Angelica,Rome,,,NN.6.2,,,,,
i-iv libro amadisiano,Amadis de Gaula,Los quatro libros del inuencible cauallero Amadis de gaula: en que se tratan sus muy altos hechos d' armas y aplazibles cauallerias: agora nueuamente impressos,,1545,castillan,imprimé,,Library of Harvard,Boston,,,Typ.560.45. l 38F,,,,,
i-iv libro amadisiano,Amadis de Gaula,Los quatro libros del inuencible cauallero Amadis de gaula: en que se tratan sus muy altos hechos d' armas y aplazibles cauallerias: agora nueuamente impressos,,1545,castillan,imprimé,, Harvard University (Houghton Li.brary),"Cambridge, Massachusetts",,, Typ 560.45.138   ,,,,,
i-iv libro amadisiano,Amadis de Gaula,Los quatro libros del inuencible cauallero Amadis de gaula: en que se tratan sus muy altos hechos d' armas y aplazibles cauallerias: agora nueuamente impressos,,1547,castillan,imprimé,,Biblioteca de Catalunya:,Barcelone,,,Bon. 8-IV-l,"Sevilla, Jacome Cromberger,",,,,
i-iv libro amadisiano,Amadis de Gaula,Los quatro libros del inuencible cauallero Amadis de gaula: en que se tratan sus muy altos hechos d' armas y aplazibles cauallerias: agora nueuamente impressos,,1547,castillan,imprimé,,Biblioteca Nacional de España,Madrid,,,R-31.532;,,,,,
i-iv libro amadisiano,Amadis de Gaula,Los quatro libros del inuencible cauallero Amadis de gaula: en que se tratan sus muy altos hechos d' armas y aplazibles cauallerias: agora nueuamente impressos,,1547,castillan,imprimé,,Bibliotheque Municipale,Albi,,,Rochegude 320,,,,,
i-iv libro amadisiano,Amadis de Gaula,Los quatro libros del inuencible cauallero Amadis de gaula: en que se tratan sus muy altos hechos d' armas y aplazibles cauallerias: agora nueuamente impressos,,1547,castillan,imprimé,,Bibliotheque Nationale de France:,Paris,,,Rés. y2 229,,,,,
i-iv libro amadisiano,Amadis de Gaula,Los quatro libros del inuencible cauallero Amadis de gaula: en que se tratan sus muy altos hechos d' armas y aplazibles cauallerias: agora nueuamente impressos,,1547,castillan,imprimé,,"Biblioteca Nazionale di Napoli ""Vittorio Emanuele III""",Naples,,,"S.Q,LVI.E. l",,,,,
i-iv libro amadisiano,Amadis de Gaula,Los quatro libros del inuencible cauallero Amadis de gaula: en que se tratan sus muy altos hechos d' armas y aplazibles cauallerias: agora nueuamente impressos,,1547,castillan,imprimé,,Sachsische Landdesbibliothek,Dresde,,,Lit.Hisp.4,,,,,
i-iv libro amadisiano,Amadis de Gaula,Los quatro libros del inuencible cauallero Amadis de gaula: en que se tratan sus muy altos hechos d' armas y aplazibles cauallerias: agora nueuamente impressos,,1519,castillan,imprimé,,Biblioteca de Catalunya,Barcelone,,,Bon. 8-IV-11,"[Roma, Antonio Blado] por Antonio de Salamanca, 1519.",,on conserve de cette edition juste les premiers folios,,https://books.google.fr/books?id=aFVZ3C1Qvp4C&printsec=frontcover&hl=fr&source=gbs_ge_summary_r&cad=0#v=onepage&q&f=false
